Date,o
2017-02-16,"{'deposit': 6.4761844124834695, 'inhouse': 7.46126364013958, 'inter': 1.15165987793598, 'total': 42.9072026924835, 'withdrawal': 27.8180947619244}"
2017-02-17,"{'deposit': 7.0826189643623, 'inhouse': 6.25203899087911, 'inter': 0.6779700762577551, 'total': 26.1447957843623, 'withdrawal': 12.1321677528631}"
2017-02-18,"{'deposit': 6.29975700253293, 'inhouse': 6.93848673147671, 'inter': 1.0296545748004, 'total': 31.4064770025329, 'withdrawal': 17.1385786937229}"
2017-02-19,"{'deposit': 5.24278598348331, 'inhouse': 4.44014247090502, 'inter': 0.591028304810784, 'total': 21.3136345234833, 'withdrawal': 11.0396777642842}"
2017-02-20,"{'deposit': 5.73589379084602, 'inhouse': 7.35778263018457, 'inter': 0.501859729142447, 'total': 23.308046960846, 'withdrawal': 9.71251081067299}"
2017-02-21,"{'deposit': 7.10999435259332, 'inhouse': 5.97349136558848, 'inter': 0.612990865301765, 'total': 22.9656190525933, 'withdrawal': 9.26914246910975}"
2017-02-22,"{'deposit': 7.64643153797068, 'inhouse': 5.91202925497657, 'inter': 0.744924698684941, 'total': 25.5035630679707, 'withdrawal': 11.2001775763385}"
2017-02-23,"{'deposit': 9.52404421442575, 'inhouse': 6.55364075474446, 'inter': 0.61055218039431, 'total': 28.6438321444258, 'withdrawal': 11.9555949948612}"
2017-02-24,"{'deposit': 11.1400470816268, 'inhouse': 7.52858823437122, 'inter': 0.70651356701864, 'total': 30.7785796016268, 'withdrawal': 11.4034307186101}"
2017-02-25,"{'deposit': 9.06969593394569, 'inhouse': 6.73796334019104, 'inter': 0.49916669538515707, 'total': 24.6322513439457, 'withdrawal': 8.3254253744238}"
2017-02-26,"{'deposit': 7.14657346268592, 'inhouse': 5.7002216540787405, 'inter': 0.48944596208233, 'total': 20.7186432026859, 'withdrawal': 7.38240212383893}"
2017-02-27,"{'deposit': 7.54298294159746, 'inhouse': 7.93386521043938, 'inter': 1.06625974375105, 'total': 35.8156303115975, 'withdrawal': 19.2725224158096}"
2017-02-28,"{'deposit': 9.82714889720446, 'inhouse': 7.89282914406238, 'inter': 0.8149183685270671, 'total': 32.7378552872045, 'withdrawal': 14.2029588774106}"
2017-03-01,"{'deposit': 10.1342892420464, 'inhouse': 6.57721675327275, 'inter': 0.9049660779309461, 'total': 31.9097677820464, 'withdrawal': 14.2932957087963}"
2017-03-02,"{'deposit': 12.0750106006441, 'inhouse': 8.48834237261222, 'inter': 0.978901856732392, 'total': 34.9093635206441, 'withdrawal': 13.3671086906554}"
2017-03-03,"{'deposit': 11.1547541056723, 'inhouse': 7.07776850932681, 'inter': 0.980568238303793, 'total': 33.2799002256723, 'withdrawal': 14.0668093723694}"
2017-03-04,"{'deposit': 18.6757865208114, 'inhouse': 6.25819240451989, 'inter': 0.974447280132352, 'total': 41.1256538908114, 'withdrawal': 15.2172276853478}"
2017-03-05,"{'deposit': 8.61040417350407, 'inhouse': 6.63111173516973, 'inter': 0.6784111389249531, 'total': 27.4088054935041, 'withdrawal': 11.4888784459053}"
2017-03-06,"{'deposit': 9.56672691106575, 'inhouse': 8.2670454934161, 'inter': 0.8253547155752371, 'total': 33.0400299710657, 'withdrawal': 14.3809028510087}"
2017-03-07,"{'deposit': 12.1401429548674, 'inhouse': 6.6637242662738, 'inter': 0.8887556526183651, 'total': 34.6858148448674, 'withdrawal': 14.9931919711078}"
2017-03-08,"{'deposit': 11.3400326266844, 'inhouse': 6.7051900510619, 'inter': 0.8818768264716461, 'total': 32.0553707466844, 'withdrawal': 13.1282712424665}"
2017-03-09,"{'deposit': 11.7976993757459, 'inhouse': 7.57260147327852, 'inter': 0.9281753890053531, 'total': 35.2698672157459, 'withdrawal': 14.9713909777161}"
2017-03-10,"{'deposit': 12.8382468237456, 'inhouse': 8.06824322373532, 'inter': 1.00469847920633, 'total': 32.6735699537456, 'withdrawal': 10.7623814270584}"
2017-03-11,"{'deposit': 10.0047064012121, 'inhouse': 6.04201394911924, 'inter': 0.9744055473906341, 'total': 28.8011504512121, 'withdrawal': 11.780024553490101}"
2017-03-12,"{'deposit': 8.49548530160806, 'inhouse': 6.70261013342081, 'inter': 1.29484572626579, 'total': 35.9975298216081, 'withdrawal': 19.5045886603134}"
2017-03-13,"{'deposit': 12.973578263385, 'inhouse': 9.12173532783218, 'inter': 1.48047401673355, 'total': 40.699807823385, 'withdrawal': 17.1240202154343}"
2017-03-14,"{'deposit': 13.5984452427476, 'inhouse': 9.42981577956648, 'inter': 1.31909343441246, 'total': 40.2712846227476, 'withdrawal': 15.9239301660211}"
2017-03-15,"{'deposit': 11.9675545143085, 'inhouse': 8.10967369641473, 'inter': 1.61107786862362, 'total': 38.4777988943085, 'withdrawal': 16.7894928149616}"
2017-03-16,"{'deposit': 16.3153981097007, 'inhouse': 10.620967370399, 'inter': 2.06768965651945, 'total': 47.5203997397007, 'withdrawal': 18.5163446030816}"
2017-03-17,"{'deposit': 15.4657911533254, 'inhouse': 13.0153575681111, 'inter': 2.32244944266821, 'total': 47.5037950033254, 'withdrawal': 16.7001968392207}"
2017-03-18,"{'deposit': 14.574868540777, 'inhouse': 9.37831225886107, 'inter': 1.84278580596043, 'total': 39.757022400777, 'withdrawal': 13.9610557951785}"
2017-03-19,"{'deposit': 12.3538250132749, 'inhouse': 7.70425038336446, 'inter': 1.25551773611811, 'total': 32.8636249832749, 'withdrawal': 11.5500318505174}"
2017-03-20,"{'deposit': 12.01436486273, 'inhouse': 10.4291756954263, 'inter': 2.03271072958879, 'total': 43.59920379273, 'withdrawal': 19.1229525049849}"
2017-03-21,"{'deposit': 12.6573380242462, 'inhouse': 9.24212737095881, 'inter': 1.8016868952044098, 'total': 42.9730933542462, 'withdrawal': 19.2719410638368}"
2017-03-22,"{'deposit': 15.1265399697986, 'inhouse': 10.890482091414, 'inter': 1.83373856771281, 'total': 46.0507600297986, 'withdrawal': 18.1999994008732}"
2017-03-23,"{'deposit': 13.2440250896077, 'inhouse': 9.25142855637403, 'inter': 1.63193750516868, 'total': 41.1617565896077, 'withdrawal': 17.0343654384573}"
2017-03-24,"{'deposit': 15.3775318285114, 'inhouse': 10.0758764388546, 'inter': 2.15610514760959, 'total': 43.8070489985114, 'withdrawal': 16.1975355835358}"
2017-03-25,"{'deposit': 11.6857883242556, 'inhouse': 10.30330745044, 'inter': 1.4139329584745, 'total': 33.8785146542556, 'withdrawal': 10.4754859210855}"
2017-03-26,"{'deposit': 8.80875191260445, 'inhouse': 6.70990782157876, 'inter': 0.891797874375244, 'total': 25.4287943926044, 'withdrawal': 9.01833678404599}"
2017-03-27,"{'deposit': 10.0973381700582, 'inhouse': 8.50624044523355, 'inter': 2.27030545901827, 'total': 43.0294876800582, 'withdrawal': 22.1556036057482}"
2017-03-28,"{'deposit': 12.768635545998, 'inhouse': 8.45858129098531, 'inter': 1.72931178845133, 'total': 38.994447985998, 'withdrawal': 16.0379193605634}"
2017-03-29,"{'deposit': 11.562639559768, 'inhouse': 7.79647378097197, 'inter': 1.24926540458882, 'total': 33.219285789768, 'withdrawal': 12.6109070444392}"
2017-03-30,"{'deposit': 11.3204620468541, 'inhouse': 7.58959689031123, 'inter': 1.2583625333617299, 'total': 30.2187491068541, 'withdrawal': 10.050327636327}"
2017-03-31,"{'deposit': 11.8075972353645, 'inhouse': 10.3944799565448, 'inter': 1.94865813031026, 'total': 40.5614329853645, 'withdrawal': 16.4106976631449}"
2017-04-01,"{'deposit': 9.90509270673741, 'inhouse': 7.37818398391779, 'inter': 1.26962146114136, 'total': 31.7037245967374, 'withdrawal': 13.1508264449408}"
2017-04-02,"{'deposit': 11.0995115960632, 'inhouse': 7.57196309167014, 'inter': 1.73669349116475, 'total': 33.3499141760632, 'withdrawal': 12.9417459971651}"
2017-04-03,"{'deposit': 12.4764933010438, 'inhouse': 7.94543511482963, 'inter': 1.62760698616968, 'total': 35.8617550110438, 'withdrawal': 13.8122196090007}"
2017-04-04,"{'deposit': 9.91919911893229, 'inhouse': 10.4980995832553, 'inter': 1.4324263057195399, 'total': 34.3418780089323, 'withdrawal': 12.4921530010251}"
2017-04-05,"{'deposit': 12.4437465407534, 'inhouse': 11.7779042674976, 'inter': 1.52627988349936, 'total': 39.4009604007534, 'withdrawal': 13.653029709003}"
2017-04-06,"{'deposit': 12.3455008799465, 'inhouse': 8.0849686562784, 'inter': 1.43776647991094, 'total': 35.9615870499465, 'withdrawal': 14.0933510338107}"
2017-04-07,"{'deposit': 10.7171534190384, 'inhouse': 8.07746608519296, 'inter': 1.2153011245572, 'total': 33.7047267090384, 'withdrawal': 13.6948060802498}"
2017-04-08,"{'deposit': 7.78604401267693, 'inhouse': 7.12563530884226, 'inter': 0.5895115693900951, 'total': 22.7989532426769, 'withdrawal': 7.2977623517676395}"
2017-04-09,"{'deposit': 9.64700948147135, 'inhouse': 8.0042966027418, 'inter': 0.6010655988028181, 'total': 25.4634397014713, 'withdrawal': 7.21106801845538}"
2017-04-10,"{'deposit': 9.85025685495529, 'inhouse': 8.52581955202942, 'inter': 0.702373277870723, 'total': 27.7344923249553, 'withdrawal': 8.65604264009986}"
2017-04-11,"{'deposit': 12.2076941068358, 'inhouse': 7.55588011527638, 'inter': 0.8835276700193241, 'total': 30.7437627768358, 'withdrawal': 10.0966608847043}"
2017-04-12,"{'deposit': 10.843478652285, 'inhouse': 8.66139448126794, 'inter': 1.00552191469349, 'total': 32.003909502285, 'withdrawal': 11.4935144540386}"
2017-04-13,"{'deposit': 9.59014862365487, 'inhouse': 12.2999047824862, 'inter': 2.93806031182333, 'total': 59.3273817736549, 'withdrawal': 34.4992680556905}"
2017-04-14,"{'deposit': 11.357389685487, 'inhouse': 8.52776909825648, 'inter': 1.0169731461386, 'total': 31.583243295487, 'withdrawal': 10.6811113656049}"
2017-04-15,"{'deposit': 9.91605939053196, 'inhouse': 9.94412178864803, 'inter': 0.765226272187681, 'total': 29.420489790532, 'withdrawal': 8.79508233916428}"
2017-04-16,"{'deposit': 9.33942390648397, 'inhouse': 8.78380601777324, 'inter': 0.61147038032102, 'total': 25.435795556484, 'withdrawal': 6.70109525190574}"
2017-04-17,"{'deposit': 11.2576561519825, 'inhouse': 7.0242829584212, 'inter': 1.04836493326798, 'total': 29.0762031219825, 'withdrawal': 9.74589907831082}"
2017-04-18,"{'deposit': 11.5027259961237, 'inhouse': 7.95188917395829, 'inter': 1.0733563674233, 'total': 30.7288006061237, 'withdrawal': 10.2008290686184}"
2017-04-19,"{'deposit': 9.99547430265413, 'inhouse': 7.08365646268714, 'inter': 0.953326352644389, 'total': 28.1087420326541, 'withdrawal': 10.0762849146685}"
2017-04-20,"{'deposit': 10.738048385513, 'inhouse': 8.35072865831941, 'inter': 2.73935718517152, 'total': 53.568245905513, 'withdrawal': 31.740111676509102}"
2017-04-21,"{'deposit': 11.9540829470896, 'inhouse': 8.86482502377954, 'inter': 0.9239539315908171, 'total': 31.6582383670896, 'withdrawal': 9.91537646462964}"
2017-04-22,"{'deposit': 8.18473232538678, 'inhouse': 5.08627390251104, 'inter': 0.7259216688083511, 'total': 22.6982177853868, 'withdrawal': 8.70128988868061}"
2017-04-23,"{'deposit': 7.52034050810323, 'inhouse': 5.7679042107484, 'inter': 0.7129468720754351, 'total': 21.9059288581032, 'withdrawal': 7.90473726717616}"
2017-04-24,"{'deposit': 8.699383034066, 'inhouse': 7.66632238454074, 'inter': 2.65949841811188, 'total': 45.100501734066, 'withdrawal': 26.0752978973474}"
2017-04-25,"{'deposit': 12.8706868643145, 'inhouse': 7.17317704931925, 'inter': 1.2568115138683, 'total': 35.6619074143145, 'withdrawal': 14.3612319868125}"
2017-04-26,"{'deposit': 11.9015911440112, 'inhouse': 7.94542683330851, 'inter': 1.2291444768987, 'total': 33.0390879040112, 'withdrawal': 11.9629254497928}"
2017-04-27,"{'deposit': 13.1040090691359, 'inhouse': 9.47794909591476, 'inter': 1.24744126202453, 'total': 36.4197857791359, 'withdrawal': 12.5903863520607}"
2017-04-28,"{'deposit': 12.9026699831359, 'inhouse': 8.3772474763613, 'inter': 1.67949339160793, 'total': 36.8541601631359, 'withdrawal': 13.8947493120308}"
2017-04-29,"{'deposit': 13.343688739741, 'inhouse': 10.3541073814681, 'inter': 1.4637431530548999, 'total': 37.843457899741, 'withdrawal': 12.681918625477}"
2017-04-30,"{'deposit': 11.2252045417596, 'inhouse': 7.42971212458025, 'inter': 1.67504473422511, 'total': 32.1043646217596, 'withdrawal': 11.7744032211946}"
2017-05-01,"{'deposit': 14.2355225586835, 'inhouse': 9.53703514472243, 'inter': 2.35162878394024, 'total': 39.9551986886835, 'withdrawal': 13.8310122013373}"
2017-05-02,"{'deposit': 14.6468830759385, 'inhouse': 8.716905816230259, 'inter': 1.69002394057153, 'total': 39.0964612059386, 'withdrawal': 14.0426483731982}"
2017-05-03,"{'deposit': 12.29649167817, 'inhouse': 10.5581250716491, 'inter': 1.7362852209456299, 'total': 39.1286763581701, 'withdrawal': 14.5377743874053}"
2017-05-04,"{'deposit': 19.6944731900749, 'inhouse': 15.0453203350001, 'inter': 2.77627910758007, 'total': 53.6556789100749, 'withdrawal': 16.1396062774198}"
2017-05-05,"{'deposit': 16.8350646537778, 'inhouse': 10.8714670989369, 'inter': 5.21207178383976, 'total': 58.2490710637778, 'withdrawal': 25.3304675272234}"
2017-05-06,"{'deposit': 18.2831658520846, 'inhouse': 9.57571130178812, 'inter': 2.12626699051517, 'total': 44.8301498920846, 'withdrawal': 14.8450057476967}"
2017-05-07,"{'deposit': 18.9410997882185, 'inhouse': 15.1521260343686, 'inter': 2.80257835098505, 'total': 50.4009275782185, 'withdrawal': 13.5051234046463}"
2017-05-08,"{'deposit': 24.0611347730394, 'inhouse': 15.7747578734627, 'inter': 3.45392906317438, 'total': 59.6282075030394, 'withdrawal': 16.3383857933629}"
2017-05-09,"{'deposit': 19.145793504352, 'inhouse': 12.3526661389078, 'inter': 2.93803427898347, 'total': 52.669496564352, 'withdrawal': 18.2330026421088}"
2017-05-10,"{'deposit': 16.630513712019, 'inhouse': 17.9327678660844, 'inter': 2.59487289211205, 'total': 54.094819592019, 'withdrawal': 16.9366651218035}"
2017-05-11,"{'deposit': 16.1695500467975, 'inhouse': 12.2689622705968, 'inter': 2.7976060794803, 'total': 49.1336763467975, 'withdrawal': 17.8975579499229}"
2017-05-12,"{'deposit': 19.6039611660393, 'inhouse': 14.7686619815155, 'inter': 2.81276081689409, 'total': 56.7966974860393, 'withdrawal': 19.6113135215904}"
2017-05-13,"{'deposit': 16.4445106094984, 'inhouse': 17.0370551160921, 'inter': 2.2588306690835, 'total': 52.2862878494984, 'withdrawal': 16.5458914548244}"
2017-05-14,"{'deposit': 18.032546620989, 'inhouse': 9.42092680094627, 'inter': 1.50827149593397, 'total': 43.185947070989, 'withdrawal': 14.2242021531198}"
2017-05-15,"{'deposit': 20.3593148433123, 'inhouse': 17.8926311281899, 'inter': 3.48713263359405, 'total': 62.0301215933123, 'withdrawal': 20.2910429882161}"
2017-05-16,"{'deposit': 19.0130220043914, 'inhouse': 17.8865438150735, 'inter': 20.8403845775891, 'total': 134.072992284391, 'withdrawal': 76.3330418873374}"
2017-05-17,"{'deposit': 34.2294860464041, 'inhouse': 18.8038910838456, 'inter': 10.6537102604462, 'total': 118.183270916404, 'withdrawal': 54.4961835257082}"
2017-05-18,"{'deposit': 27.9804096491195, 'inhouse': 18.3739903974435, 'inter': 6.73533739717942, 'total': 86.7104827291195, 'withdrawal': 33.6207452853771}"
2017-05-19,"{'deposit': 32.5027639895047, 'inhouse': 27.5955551949626, 'inter': 7.8432906320477, 'total': 109.408815959505, 'withdrawal': 41.4672061429897}"
2017-05-20,"{'deposit': 27.941745330044, 'inhouse': 24.3424146012442, 'inter': 5.63539777973056, 'total': 91.034898940044, 'withdrawal': 33.1153412290252}"
2017-05-21,"{'deposit': 31.9082972946439, 'inhouse': 11.595137600977, 'inter': 3.51325301960541, 'total': 69.5005903946439, 'withdrawal': 22.4839024794176}"
2017-05-22,"{'deposit': 37.3266264861305, 'inhouse': 13.5752637106888, 'inter': 5.00920304576266, 'total': 81.8567281261306, 'withdrawal': 25.9456348835485}"
2017-05-23,"{'deposit': 37.1861585518546, 'inhouse': 21.642626239059, 'inter': 5.30948016843471, 'total': 96.5439440118546, 'withdrawal': 32.4056790525063}"
2017-05-24,"{'deposit': 41.7618507760063, 'inhouse': 26.6657745901273, 'inter': 5.78664119049042, 'total': 104.055648646006, 'withdrawal': 29.8413820893823}"
2017-05-25,"{'deposit': 41.5340727543068, 'inhouse': 36.6722299036485, 'inter': 6.91050785393715, 'total': 112.129898204307, 'withdrawal': 27.0130876924143}"
2017-05-26,"{'deposit': 34.6478014210966, 'inhouse': 26.9556147690427, 'inter': 5.69857783956729, 'total': 91.8817779510966, 'withdrawal': 24.57978392139}"
2017-05-27,"{'deposit': 42.5405962288693, 'inhouse': 49.394236167672, 'inter': 7.07128640005207, 'total': 123.705165638869, 'withdrawal': 24.699046842276}"
2017-05-28,"{'deposit': 31.0433412314468, 'inhouse': 27.781585056632, 'inter': 5.14838683304878, 'total': 84.2452538414468, 'withdrawal': 20.2719407203192}"
2017-05-29,"{'deposit': 29.9108805235099, 'inhouse': 30.8003990155819, 'inter': 4.61179058526692, 'total': 90.9000653535099, 'withdrawal': 25.5769952291512}"
2017-05-30,"{'deposit': 36.7525377558629, 'inhouse': 46.1719956721607, 'inter': 7.65341200833481, 'total': 121.400725125863, 'withdrawal': 30.8227796895045}"
2017-05-31,"{'deposit': 38.6078086441892, 'inhouse': 40.4365901318444, 'inter': 9.7867484869687, 'total': 123.959488944189, 'withdrawal': 35.1283416811869}"
2017-06-01,"{'deposit': 38.2944525267972, 'inhouse': 65.1981825272894, 'inter': 15.0369268603853, 'total': 156.732934176797, 'withdrawal': 38.2033722623253}"
